filename,replication_factor,consistency,workload,threads,overall_runtime_ms,overall_throughput_ops_sec,read_operations,read_averagelatency_us,read_minlatency_us,read_maxlatency_us,read_95thpercentilelatency_us,read_99thpercentilelatency_us,update_operations,update_averagelatency_us,update_minlatency_us,update_maxlatency_us,update_95thpercentilelatency_us,update_99thpercentilelatency_us,cleanup_operations,cleanup_averagelatency_us,cleanup_minlatency_us,cleanup_maxlatency_us,cleanup_95thpercentilelatency_us,cleanup_99thpercentilelatency_us,insert_operations,insert_averagelatency_us,insert_minlatency_us,insert_maxlatency_us,insert_95thpercentilelatency_us,insert_99thpercentilelatency_us,scan_operations,scan_averagelatency_us,scan_minlatency_us,scan_maxlatency_us,scan_95thpercentilelatency_us,scan_99thpercentilelatency_us,read_modify_write_operations,read_modify_write_averagelatency_us,read_modify_write_minlatency_us,read_modify_write_maxlatency_us,read_modify_write_95thpercentilelatency_us,read_modify_write_99thpercentilelatency_us
ycsb_rf5_none_workloade_threads256.log,5,none,e,256,1451.0,689.1798759476223,,,,,,,,,,,,,256.0,0.0078125,0.0,2.0,0.0,0.0,58.0,199005.74137931035,1300.0,758271.0,685055.0,726015.0,942.0,193966.29193205945,1079.0,698367.0,645119.0,670719.0,,,,,,
ycsb_rf5_none_workloade_threads32.log,5,none,e,32,861.0,1161.4401858304298,,,,,,,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,51.0,11043.0,1261.0,212095.0,7303.0,211583.0,949.0,17026.50158061117,482.0,293375.0,44383.0,283135.0,,,,,,
ycsb_rf5_none_workloade_threads4.log,5,none,e,4,962.0,1039.5010395010395,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,47.0,7348.234042553191,844.0,94463.0,48479.0,94463.0,953.0,2530.6086044071353,397.0,82431.0,4287.0,16639.0,,,,,,
ycsb_rf5_none_workloade_threads64.log,5,none,e,64,910.0,1098.901098901099,,,,,,,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,42.0,25163.333333333332,1325.0,286463.0,270079.0,286463.0,958.0,32803.55741127348,925.0,379135.0,331007.0,374015.0,,,,,,
ycsb_rf5_none_workloade_threads8.log,5,none,e,8,767.0,1303.7809647979138,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,39.0,4026.4871794871797,950.0,52383.0,8059.0,52383.0,961.0,4081.5234131113425,444.0,164479.0,6123.0,21215.0,,,,,,
ycsb_rf5_none_workloadf_threads1.log,5,none,f,1,1206.0,829.1873963515754,1000.0,538.927,277.0,63871.0,771.0,1589.0,502.0,858.707171314741,527.0,3705.0,1254.0,1635.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,502.0,1457.3486055776893,851.0,73727.0,1936.0,2719.0
ycsb_rf5_none_workloadf_threads128.log,5,none,f,128,935.0,1069.51871657754,1000.0,53875.076,558.0,377087.0,353279.0,369151.0,528.0,10560.494318181818,1096.0,50527.0,29551.0,42591.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,528.0,71301.96212121213,1806.0,425727.0,388607.0,408063.0
ycsb_rf5_none_workloadf_threads16.log,5,none,f,16,638.0,1567.398119122257,1000.0,4089.984,356.0,136447.0,6331.0,133247.0,535.0,2680.446728971963,737.0,43071.0,5579.0,33535.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,535.0,7229.971962616823,1215.0,155391.0,25183.0,153471.0
ycsb_rf5_none_workloadf_threads2.log,5,none,f,2,849.0,1177.8563015312131,1000.0,703.295,281.0,81087.0,945.0,2097.0,508.0,1005.7185039370079,562.0,30815.0,1443.0,2032.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,508.0,1870.3641732283465,907.0,91967.0,2275.0,4159.0
ycsb_rf5_none_workloadf_threads256.log,5,none,f,256,1249.0,800.640512409928,1000.0,131693.193,543.0,506111.0,483071.0,499967.0,505.0,23020.396039603962,895.0,109503.0,68799.0,94463.0,256.0,0.015625,0.0,3.0,0.0,0.0,,,,,,,,,,,,,505.0,176094.2099009901,1444.0,634879.0,577023.0,609279.0
ycsb_rf5_none_workloadf_threads32.log,5,none,f,32,742.0,1347.7088948787061,1000.0,9835.516,429.0,186623.0,44575.0,182783.0,507.0,5268.331360946746,817.0,48831.0,28335.0,46335.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,507.0,16564.32741617357,1254.0,225663.0,54111.0,223743.0
ycsb_rf5_none_workloadf_threads4.log,5,none,f,4,678.0,1474.9262536873157,1000.0,964.144,292.0,90303.0,1250.0,3037.0,473.0,1519.0105708245244,613.0,50015.0,2007.0,5027.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,473.0,2570.4482029598307,933.0,100799.0,3431.0,50431.0
ycsb_rf5_none_workloadf_threads64.log,5,none,f,64,775.0,1290.3225806451612,1000.0,20338.871,536.0,241023.0,222463.0,234495.0,491.0,7361.354378818737,957.0,38143.0,24111.0,27935.0,64.0,0.078125,0.0,5.0,0.0,0.0,,,,,,,,,,,,,491.0,30249.70264765784,1703.0,274943.0,260351.0,271871.0
ycsb_rf5_none_workloadf_threads8.log,5,none,f,8,675.0,1481.4814814814815,1000.0,2404.872,325.0,145279.0,2367.0,56255.0,485.0,1659.6474226804123,657.0,53823.0,3085.0,9319.0,8.0,0.625,0.0,3.0,3.0,3.0,,,,,,,,,,,,,485.0,4524.00206185567,1092.0,162303.0,6107.0,63327.0
ycsb_rf5_strong_workloada_threads1.log,5,strong,a,1,1238.0,807.7544426494346,505.0,1101.7049504950496,568.0,65727.0,1535.0,2291.0,495.0,905.0161616161616,549.0,2721.0,1376.0,1754.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads128.log,5,strong,a,128,887.0,1127.3957158962796,522.0,56881.48084291188,1313.0,351743.0,332031.0,346623.0,478.0,52565.219665271965,1362.0,344575.0,327423.0,342783.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads16.log,5,strong,a,16,611.0,1636.6612111292961,495.0,4691.9979797979795,785.0,138623.0,11311.0,133631.0,505.0,5570.837623762376,724.0,138111.0,10839.0,134911.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads2.log,5,strong,a,2,846.0,1182.033096926714,474.0,1385.8713080168777,624.0,82943.0,1556.0,2435.0,526.0,1025.0798479087453,585.0,4511.0,1638.0,2463.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads256.log,5,strong,a,256,1295.0,772.2007722007722,512.0,156035.4609375,1194.0,578047.0,561663.0,574463.0,488.0,160077.53483606558,1072.0,577023.0,558079.0,566783.0,256.0,0.0546875,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads32.log,5,strong,a,32,682.0,1466.275659824047,526.0,10750.769961977187,1083.0,182399.0,44255.0,179199.0,474.0,10697.270042194094,994.0,180351.0,43935.0,176383.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads4.log,5,strong,a,4,669.0,1494.7683109118086,483.0,1979.1739130434783,700.0,84159.0,2275.0,37823.0,517.0,1408.5415860735009,651.0,82239.0,2107.0,3677.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads64.log,5,strong,a,64,741.0,1349.527665317139,489.0,23895.654396728016,1408.0,255743.0,239743.0,251775.0,511.0,22516.771037181996,1102.0,254975.0,237055.0,251647.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloada_threads8.log,5,strong,a,8,650.0,1538.4615384615386,496.0,2462.3084677419356,799.0,142207.0,3577.0,9567.0,504.0,3720.3531746031745,692.0,143359.0,5251.0,140927.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads1.log,5,strong,b,1,1248.0,801.2820512820513,950.0,1019.9315789473684,586.0,65791.0,1430.0,2101.0,50.0,935.26,663.0,2281.0,1202.0,2281.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads128.log,5,strong,b,128,862.0,1160.092807424594,956.0,51174.284518828455,1321.0,302079.0,284927.0,297215.0,44.0,49258.84090909091,4032.0,285183.0,270335.0,285183.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads16.log,5,strong,b,16,624.0,1602.5641025641025,947.0,5587.4551214361145,966.0,150399.0,13055.0,147199.0,53.0,6472.094339622641,1160.0,145151.0,9775.0,36415.0,16.0,0.125,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads2.log,5,strong,b,2,846.0,1182.033096926714,943.0,1217.323435843054,644.0,70527.0,1700.0,2655.0,57.0,1009.8771929824561,721.0,2745.0,1330.0,1526.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads256.log,5,strong,b,256,1327.0,753.5795026375282,944.0,155427.95550847458,993.0,596991.0,565247.0,586239.0,56.0,139024.05357142858,1183.0,585727.0,552447.0,566271.0,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads32.log,5,strong,b,32,670.0,1492.5373134328358,956.0,10176.350418410042,940.0,180095.0,32831.0,176127.0,44.0,8279.727272727272,1366.0,176255.0,27199.0,176255.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads4.log,5,strong,b,4,684.0,1461.9883040935672,944.0,1795.7457627118645,612.0,81407.0,2021.0,4327.0,56.0,1384.8035714285713,722.0,4659.0,3205.0,4651.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads64.log,5,strong,b,64,774.0,1291.9896640826873,943.0,21482.407211028632,1051.0,234239.0,215935.0,230527.0,57.0,32755.508771929824,1685.0,232191.0,220671.0,228863.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadb_threads8.log,5,strong,b,8,668.0,1497.005988023952,947.0,3156.4709609292504,690.0,157567.0,5335.0,41727.0,53.0,4313.924528301887,773.0,155007.0,2071.0,3369.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads1.log,5,strong,c,1,1256.0,796.1783439490446,1000.0,1022.295,580.0,65727.0,1383.0,2099.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads128.log,5,strong,c,128,827.0,1209.1898428053205,1000.0,50602.554,1336.0,333055.0,314367.0,327935.0,,,,,,,128.0,0.015625,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads16.log,5,strong,c,16,658.0,1519.756838905775,1000.0,5939.737,780.0,161919.0,14679.0,158207.0,,,,,,,16.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads2.log,5,strong,c,2,905.0,1104.9723756906078,1000.0,1259.102,616.0,81791.0,1713.0,2665.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads256.log,5,strong,c,256,1204.0,830.5647840531561,1000.0,155384.694,1199.0,567295.0,539647.0,555519.0,,,,,,,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads32.log,5,strong,c,32,714.0,1400.5602240896358,1000.0,11908.888,994.0,200959.0,44479.0,197119.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads4.log,5,strong,c,4,670.0,1492.5373134328358,1000.0,1691.425,663.0,88383.0,2335.0,4175.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads64.log,5,strong,c,64,740.0,1351.3513513513512,1000.0,22812.742,1125.0,244223.0,227199.0,239231.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadc_threads8.log,5,strong,c,8,634.0,1577.2870662460568,1000.0,2981.12,712.0,139263.0,3773.0,44031.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads1.log,5,strong,d,1,1238.0,807.7544426494346,954.0,983.8144654088051,565.0,64799.0,1409.0,1916.0,,,,,,,1.0,6.0,6.0,6.0,6.0,6.0,46.0,1434.8695652173913,719.0,14351.0,1606.0,14351.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads128.log,5,strong,d,128,904.0,1106.1946902654868,951.0,55216.492113564665,1104.0,343039.0,319743.0,332799.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,49.0,62694.42857142857,1567.0,418815.0,397311.0,418815.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads16.log,5,strong,d,16,637.0,1569.8587127158555,952.0,5659.531512605042,675.0,162047.0,14159.0,158207.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,48.0,7312.020833333333,1174.0,96959.0,33823.0,96959.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads2.log,5,strong,d,2,840.0,1190.4761904761904,944.0,1187.3580508474577,624.0,83391.0,1593.0,2343.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,56.0,1507.107142857143,869.0,15823.0,2004.0,2633.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads256.log,5,strong,d,256,1180.0,847.457627118644,957.0,130802.05956112852,1111.0,499199.0,474367.0,491007.0,,,,,,,256.0,0.01171875,0.0,2.0,0.0,0.0,43.0,165428.67441860464,2280.0,615423.0,586239.0,615423.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads32.log,5,strong,d,32,678.0,1474.9262536873157,952.0,10692.199579831933,864.0,193023.0,29455.0,188927.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,48.0,8028.395833333333,1275.0,201215.0,11999.0,201215.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads4.log,5,strong,d,4,685.0,1459.85401459854,941.0,1721.8034006376195,616.0,82431.0,2145.0,4331.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,59.0,1984.457627118644,873.0,19887.0,2061.0,12591.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads64.log,5,strong,d,64,820.0,1219.5121951219512,942.0,23602.00212314225,1127.0,244607.0,224895.0,237695.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,58.0,31017.120689655174,1432.0,291839.0,278015.0,283391.0,,,,,,,,,,,,
ycsb_rf5_strong_workloadd_threads8.log,5,strong,d,8,683.0,1464.1288433382138,943.0,3197.2831389183457,672.0,124863.0,5055.0,51295.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,57.0,3035.2631578947367,1157.0,72511.0,2819.0,9207.0,,,,,,,,,,,,
ycsb_rf5_strong_workloade_threads1.log,5,strong,e,1,2763.0,361.92544335866813,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1497.8076923076924,814.0,14831.0,1664.0,2231.0,948.0,2586.387130801688,757.0,74367.0,4055.0,5375.0,,,,,,
ycsb_rf5_strong_workloade_threads128.log,5,strong,e,128,1176.0,850.3401360544218,,,,,,,,,,,,,128.0,0.0859375,0.0,7.0,0.0,1.0,55.0,87937.27272727272,3478.0,477695.0,461055.0,471551.0,945.0,95581.3037037037,3298.0,558591.0,466431.0,527359.0,,,,,,
ycsb_rf5_strong_workloade_threads16.log,5,strong,e,16,880.0,1136.3636363636363,,,,,,,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,48.0,12624.479166666666,1483.0,152191.0,43263.0,152191.0,952.0,9263.10399159664,1234.0,197631.0,21215.0,172543.0,,,,,,
ycsb_rf5_strong_workloade_threads2.log,5,strong,e,2,1659.0,602.7727546714889,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,49.0,1514.5102040816328,845.0,14727.0,1554.0,14727.0,951.0,2893.858044164038,800.0,90815.0,4467.0,5847.0,,,,,,
ycsb_rf5_strong_workloade_threads256.log,5,strong,e,256,1374.0,727.802037845706,,,,,,,,,,,,,256.0,0.01171875,0.0,1.0,0.0,0.0,59.0,117918.71186440678,11608.0,593407.0,564735.0,583167.0,941.0,182390.80552603613,13584.0,576511.0,548863.0,569343.0,,,,,,
ycsb_rf5_strong_workloade_threads32.log,5,strong,e,32,924.0,1082.2510822510822,,,,,,,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,50.0,5446.64,1052.0,34783.0,9247.0,34783.0,950.0,19448.495789473684,1129.0,286207.0,45727.0,273407.0,,,,,,
ycsb_rf5_strong_workloade_threads4.log,5,strong,e,4,1143.0,874.8906386701663,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,48.0,3570.4166666666665,973.0,99263.0,2453.0,99263.0,952.0,3559.013655462185,821.0,98367.0,5107.0,11143.0,,,,,,
ycsb_rf5_strong_workloade_threads64.log,5,strong,e,64,1017.0,983.284169124877,,,,,,,,,,,,,64.0,0.03125,0.0,2.0,0.0,0.0,49.0,32008.51020408163,1202.0,282111.0,278015.0,282111.0,951.0,41512.44374342797,1602.0,366079.0,291327.0,348671.0,,,,,,
ycsb_rf5_strong_workloade_threads8.log,5,strong,e,8,953.0,1049.3179433368311,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,44.0,2504.7272727272725,850.0,29711.0,2883.0,29711.0,956.0,5611.584728033473,876.0,185599.0,8927.0,51295.0,,,,,,
ycsb_rf5_strong_workloadf_threads1.log,5,strong,f,1,1646.0,607.5334143377886,1000.0,942.455,551.0,66559.0,1228.0,1884.0,478.0,975.2426778242677,547.0,54751.0,1310.0,1751.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,478.0,1880.1464435146443,1204.0,56095.0,2571.0,3479.0
ycsb_rf5_strong_workloadf_threads128.log,5,strong,f,128,886.0,1128.6681715575621,1000.0,49806.712,1237.0,336639.0,318463.0,330495.0,484.0,11356.561983471074,961.0,52383.0,31999.0,42847.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,484.0,60030.931818181816,2218.0,384511.0,353791.0,374015.0
ycsb_rf5_strong_workloadf_threads16.log,5,strong,f,16,730.0,1369.86301369863,1000.0,5644.969,753.0,182655.0,11687.0,178943.0,502.0,2983.3804780876494,681.0,53727.0,6559.0,47679.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,502.0,7890.97609561753,1611.0,209023.0,23567.0,58847.0
ycsb_rf5_strong_workloadf_threads2.log,5,strong,f,2,1072.0,932.8358208955224,1000.0,1191.597,597.0,81151.0,1457.0,2579.0,494.0,935.1578947368421,554.0,3891.0,1473.0,2083.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,494.0,2161.653846153846,1251.0,91519.0,2649.0,4919.0
ycsb_rf5_strong_workloadf_threads256.log,5,strong,f,256,1199.0,834.0283569641368,1000.0,135161.295,1148.0,507647.0,481535.0,498943.0,463.0,23171.18574514039,1039.0,129663.0,63039.0,92479.0,256.0,0.015625,0.0,2.0,0.0,0.0,,,,,,,,,,,,,463.0,169167.9222462203,2194.0,613375.0,545279.0,582655.0
ycsb_rf5_strong_workloadf_threads32.log,5,strong,f,32,707.0,1414.4271570014143,1000.0,9484.573,860.0,181759.0,33887.0,177535.0,484.0,4311.975206611571,779.0,46975.0,8687.0,36319.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,484.0,14415.962809917355,1689.0,225151.0,40511.0,220031.0
ycsb_rf5_strong_workloadf_threads4.log,5,strong,f,4,847.0,1180.637544273908,1000.0,1743.238,666.0,89279.0,1854.0,4171.0,494.0,1276.4392712550607,647.0,89087.0,1703.0,3489.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,494.0,3159.066801619433,1330.0,97535.0,3503.0,9039.0
ycsb_rf5_strong_workloadf_threads64.log,5,strong,f,64,800.0,1250.0,1000.0,23242.873,1053.0,259455.0,246015.0,255487.0,504.0,7961.283730158731,805.0,61983.0,32623.0,35615.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,504.0,30414.220238095237,1874.0,308223.0,290815.0,303615.0
ycsb_rf5_strong_workloadf_threads8.log,5,strong,f,8,728.0,1373.6263736263736,1000.0,2906.592,690.0,127487.0,3117.0,49375.0,508.0,1453.4074803149606,669.0,7783.0,2327.0,7291.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,508.0,4575.968503937008,1691.0,142079.0,4815.0,58463.0
ycsb_rf5_weak_workloada_threads1.log,5,weak,a,1,1055.0,947.8672985781991,484.0,715.9566115702479,300.0,65663.0,930.0,1586.0,516.0,919.4437984496124,575.0,4191.0,1427.0,1941.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads128.log,5,weak,a,128,901.0,1109.8779134295228,516.0,61379.358527131786,654.0,351487.0,330495.0,347391.0,484.0,54746.57231404959,995.0,349951.0,333567.0,344575.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads16.log,5,weak,a,16,605.0,1652.892561983471,513.0,4651.894736842105,577.0,137087.0,11607.0,133631.0,487.0,5788.950718685832,839.0,136959.0,12023.0,134399.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads2.log,5,weak,a,2,728.0,1373.6263736263736,517.0,945.1257253384913,318.0,83327.0,1117.0,2091.0,483.0,989.0,604.0,4691.0,1576.0,2375.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads256.log,5,weak,a,256,1125.0,888.8888888888889,496.0,146716.30846774194,969.0,549887.0,531967.0,543743.0,504.0,129408.72023809524,1137.0,537087.0,519679.0,533503.0,256.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads32.log,5,weak,a,32,712.0,1404.4943820224719,505.0,11391.328712871287,578.0,192255.0,44383.0,187135.0,495.0,10250.826262626262,898.0,191999.0,42399.0,190207.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads4.log,5,weak,a,4,617.0,1620.7455429497568,491.0,1174.0122199592668,367.0,81279.0,1258.0,3361.0,509.0,1754.1237721021612,635.0,80447.0,2463.0,4211.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads64.log,5,weak,a,64,781.0,1280.4097311139565,501.0,25573.764471057882,638.0,237823.0,223615.0,235007.0,499.0,18858.19238476954,904.0,237567.0,217215.0,234111.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloada_threads8.log,5,weak,a,8,618.0,1618.1229773462783,513.0,1943.9785575048734,380.0,145407.0,3169.0,8559.0,487.0,3756.3039014373717,750.0,144895.0,5359.0,142207.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads1.log,5,weak,b,1,871.0,1148.105625717566,953.0,615.1668415529906,270.0,66367.0,901.0,1552.0,47.0,1087.659574468085,725.0,3429.0,1506.0,3429.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads128.log,5,weak,b,128,988.0,1012.1457489878543,949.0,63700.770284510014,375.0,329471.0,306943.0,321791.0,51.0,48775.64705882353,1241.0,304895.0,290815.0,303103.0,128.0,0.015625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads16.log,5,weak,b,16,641.0,1560.0624024960998,945.0,5791.049735449736,353.0,165375.0,12831.0,161919.0,55.0,3013.2181818181816,775.0,27567.0,12047.0,25407.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads2.log,5,weak,b,2,641.0,1560.0624024960998,935.0,776.8160427807487,311.0,80255.0,1018.0,2081.0,65.0,1033.5692307692307,709.0,3369.0,1440.0,1730.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads256.log,5,weak,b,256,1360.0,735.2941176470588,949.0,176680.30874604848,634.0,594431.0,534527.0,569855.0,51.0,62310.37254901961,1078.0,520703.0,447999.0,464639.0,256.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads32.log,5,weak,b,32,694.0,1440.922190201729,951.0,9919.62039957939,512.0,186239.0,26271.0,180991.0,49.0,15637.448979591836,982.0,178687.0,174463.0,178687.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads4.log,5,weak,b,4,582.0,1718.213058419244,948.0,1337.889240506329,314.0,87743.0,2004.0,4503.0,52.0,1178.2115384615386,727.0,4755.0,1440.0,1816.0,4.0,0.5,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads64.log,5,weak,b,64,828.0,1207.729468599034,951.0,26989.6698212408,336.0,246527.0,226431.0,238591.0,49.0,13464.673469387755,902.0,228095.0,27279.0,228095.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadb_threads8.log,5,weak,b,8,571.0,1751.3134851138354,942.0,2364.536093418259,384.0,124863.0,3937.0,29743.0,58.0,4058.844827586207,863.0,120959.0,2731.0,30591.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadc_threads1.log,5,weak,c,1,833.0,1200.4801920768307,1000.0,601.115,275.0,65343.0,905.0,1546.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadc_threads128.log,5,weak,c,128,1031.0,969.9321047526673,1000.0,69174.309,488.0,368127.0,347647.0,361983.0,,,,,,,128.0,0.046875,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_weak_workloadc_threads16.log,5,weak,c,16,630.0,1587.3015873015872,1000.0,5701.387,392.0,146943.0,15631.0,143231.0,,,,,,,16.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
